TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T091838_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000102860	CU655961.5	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091839_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000102884	si:ch211-145h19.5	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091840_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000102897	CABZ01002345.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091841_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000102898	CABZ01041223.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091842_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000102922	BX470115.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091843_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000102936	znf1080	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091844_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000102950	zgc:110688	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091845_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000102959	zgc:171220	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091846_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000102961	CR391997.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091847_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000102994	znf1034	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091848_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000102999	si:dkeyp-85d8.5	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091849_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103008	BX324179.3	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091850_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103031	znf1029	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091851_2.00	F135_2.00	TS12_2.00	M08983_2.00	MS27_2.00	ENSDARG00000103046	rest	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	REST_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091852_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103047	CABZ01008480.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091853_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103078	zgc:174222	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091854_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103115	znf1116	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091855_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103138	znf1130	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091856_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103157	CABZ01021450.4	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091857_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103159	BX571760.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091858_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103169	BX649341.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091859_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103172	BX914205.3	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091860_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103174	CABZ01075191.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091861_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103177	BX571760.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091862_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103189	znf1088	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091863_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103196	zgc:113343	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091864_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103213	si:dkey-56m15.8	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091865_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103222	ZNF70	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091866_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103237	si:ch73-299h12.8	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091867_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103239	si:dkey-14o6.8	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091868_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103244	CABZ01081752.3	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091869_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103247	znf993	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091870_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103250	si:dkeyp-35e5.10	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091871_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103257	BX511078.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091872_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103279	CABZ01021454.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091873_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103292	BX936303.4	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091874_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103307	znf1117	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091875_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103310	znf1053	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091876_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103316	si:ch211-212k18.5	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091877_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103341	si:ch211-110e21.4	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091878_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103344	CR407594.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091879_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103346	si:dkeyp-85d8.5	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091880_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103348	si:dkey-176f19.7	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091881_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103361	tshz3b	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091882_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103375	si:ch211-161m3.4	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091883_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103397	CT583728.18	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091884_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103400	si:ch211-161m3.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091885_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103405	znf1102	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091886_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103417	si:dkey-269o24.6	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091887_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103420	si:dkey-56m15.5	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091888_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103437	CABZ01075923.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091889_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103439	si:dkey-248e17.5	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091890_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103441	znf1060	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091891_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103449	CR391944.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091892_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103450	BX005085.6	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091893_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103458	znf1126	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091894_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103471	si:dkey-199m13.4	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091895_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103477	si:ch211-255f4.5	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091896_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103495	zgc:173714	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091897_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103497	si:dkey-246j6.3	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091898_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103501	CR391997.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091899_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103512	CABZ01033178.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091900_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103527	si:dkeyp-35e5.9	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091901_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103530	zgc:113102	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091902_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103547	BX572103.3	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091903_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103579	FO704584.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091904_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103581	si:ch211-212k5.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091905_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103582	znf1166	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091906_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103597	si:dkey-40j3.3	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091907_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103604	ENSDARG00000103604	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091908_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103605	BX322657.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091909_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103636	zgc:174703	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091910_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103648	znf536	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091911_2.00	F135_2.00	TS12_2.00	M10101_2.00	MS59_2.00	ENSDARG00000103658	hivep1	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	V$MIBP1_Q6	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091912_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103680	CR762475.3	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091913_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103689	znf1148	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091914_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103694	CR356223.3	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091915_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103708	BX000703.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091916_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103721	si:dkey-122c11.7	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091917_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103723	zgc:173702	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091918_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103725	znf341	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091919_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103741	BX649620.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091920_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103751	si:dkey-262g12.14	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091921_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103777	znf1001	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091922_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103779	si:dkey-3p4.8	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091923_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103790	BX294653.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091924_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103795	zgc:113348	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091925_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103796	BX088712.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091926_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103820	CR847941.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091927_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103827	znf1144	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091928_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103832	CU457778.3	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091929_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103850	si:cabz01021426.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091930_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103853	znf1183	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091931_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103865	wu:fc30c06	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091932_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103871	si:ch73-109d9.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091933_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103875	CABZ01048402.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091934_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103879	CR450785.2	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091935_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103894	BX000477.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T091936_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000103936	zgc:173486	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
